AccountId,CustomerID,AccountType,Balance,last_kyc_updated,branch_id
SAV-4005593,UEBA2SJ74Y,Savings,46014680.67,2019-07-08,BR-00011
CUR-9189305,86DYA7ZRRC,Current,261912.57,2022-04-13,BR-00073
SAV-7188762,TIXZ162K3L,Savings,78884776.4,2021-03-18,BR-00164
SAV-3570302,SBC4DY2B0F,Savings,36488719.23,2019-06-22,BR-00200
BUS-1106376,L2V53XI426,Business,62603857.11,2021-10-30,BR-00171
SAV-4429891,41E03QRKM2,Savings,19767214.11,2022-02-25,BR-00032
CUR-9666871,Q3BV1MF5HZ,Current,12838986.92,2020-08-20,BR-00172
BUS-8409477,F30HN55KIM,Business,32810388.92,2021-07-23,BR-00181
CUR-8617653,PH2L7A3DJO,Current,17544076.5,2019-06-05,BR-00143
SAV-7991719,YM0ACJCFFU,Savings,17991845.12,2022-10-03,BR-00051
SAV-2567968,V7BBZ558JS,Savings,62232175.73,2021-08-09,BR-00175
BUS-7352141,731XN3B29S,Business,46667229.27,2019-11-16,BR-00023
CUR-3585802,WR8RG7HFEQ,Current,68921580.81,2020-11-29,BR-00142
SAV-5692712,4HMBEXUN31,Savings,65125393.21,2022-12-20,BR-00130
CUR-4854898,OVIKS8XY5S,Current,40233190.94,2022-05-10,BR-00162
SAV-5491149,L7TY540BIJ,Savings,96039470.57,2021-05-22,BR-00192
SAV-9214628,SX64AIGZDB,Savings,14004902.2,2022-01-18,BR-00074
SAV-5307993,DMLR8SCT7R,Savings,1473252.21,2021-12-14,BR-00186
SAV-3005783,12QCM7EZCB,Savings,29496617.58,2020-05-25,BR-00085
SAV-1828556,V6956AD16N,Savings,10626776.39,2021-05-08,BR-00028
BUS-7508944,QAPZYE6O3Y,Business,21107329.28,2022-09-24,BR-00114
SAV-6642557,7QYDB83RJQ,Savings,54246992.45,2022-10-28,BR-00194
SAV-7316261,14UJBRPOXK,Savings,26510292.25,2021-10-15,BR-00020
SAV-3073695,ET5I6F215C,Savings,60272807.53,2019-03-30,BR-00147
BUS-7364341,S91AKFU8ZO,Business,79045351.84,2020-06-19,BR-00128
BUS-8884405,79Z87ZRXEI,Business,62139372.53,2022-02-05,BR-00112
CUR-2310774,9OO88GZXT8,Current,27105751.53,2022-12-13,BR-00111
SAV-6391717,N9KPHE4K1X,Savings,63466682.09,2021-09-21,BR-00168
CUR-3530761,XFV2EEDRXC,Current,80531663.46,2022-12-28,BR-00146
SAV-4514756,99LF6D3Q62,Savings,12775960.37,2019-08-25,BR-00162
CUR-8395678,H29A0EJ556,Current,5193018.87,2022-08-12,BR-00096
BUS-7544999,GQTZCUPWIV,Business,73034278.0,2022-07-16,BR-00121
SAV-8697954,0U5AJPYF2R,Savings,72633722.79,2021-02-10,BR-00169
BUS-1286110,GAZP5N7HC7,Business,56687400.81,2021-03-09,BR-00067
SAV-4108968,8LWM6TPNPB,Savings,89643354.07,2019-09-14,BR-00119
SAV-5216889,1RXIPZMXZ7,Savings,4905783.62,2022-03-03,BR-00174
CUR-4801886,2Y62JFJL5O,Current,35610350.95,2022-09-08,BR-00057
CUR-4971971,A5POZE4H2K,Current,12789373.54,2022-10-15,BR-00178
CUR-2725878,3UYPIBAMUR,Current,7458774.68,2022-06-01,BR-00123
CUR-2670596,ZXVLFMO68S,Current,33967915.26,2019-06-03,BR-00002
CUR-3490637,GBJ1C7VOO3,Current,68413476.17,2019-11-06,BR-00056
SAV-8674875,ET5I6F215C,Savings,69494219.18,2019-09-10,BR-00149
SAV-4319710,8LT1E8FCAF,Savings,63764043.53,2020-10-29,BR-00173
BUS-9240926,IOG5MDM4UN,Business,72266650.93,2019-11-25,BR-00016
SAV-4201459,0DXQ15ZRH3,Savings,56448642.66,2021-03-03,BR-00161
SAV-4852304,OSNHI1FCDA,Savings,10499402.05,2022-03-07,BR-00106
CUR-5616815,SHRYFDDDSS,Current,68745626.36,2022-08-04,BR-00096
CUR-4731348,FJ4G1VL97T,Current,74856721.38,2022-03-31,BR-00079
BUS-6654717,WK7RJFZ3WL,Business,38066721.54,2022-11-14,BR-00012
SAV-1439457,51ZBSEWUAG,Savings,79721337.73,2021-09-23,BR-00169
SAV-6952480,FB5ZKIMAA1,Savings,66771820.43,2019-06-24,BR-00049
CUR-6857671,WY8PV5WWB1,Current,98895822.38,2021-05-12,BR-00074
BUS-1157526,OE2KZWKZK2,Business,15446309.69,2021-04-03,BR-00080
BUS-9779746,L2APC0CCDE,Business,70259832.99,2022-11-20,BR-00021
CUR-3578482,9NWZIWBV2A,Current,5268501.77,2022-02-21,BR-00128
SAV-6513092,LI0WRRY6NO,Savings,66757008.16,2021-10-31,BR-00124
SAV-6409527,RGFG6JPLWO,Savings,48654608.6,2020-06-29,BR-00074
BUS-3314669,0MHKQ3VD59,Business,91117389.87,2021-09-20,BR-00072
SAV-2311330,AOX3CJI60D,Savings,57237664.24,2020-05-14,BR-00107
SAV-2385785,S90AUSGCQ1,Savings,974795.19,2021-02-06,BR-00087
CUR-6630420,4RSABCUEE5,Current,79648980.49,2022-06-21,BR-00126
BUS-9759032,D8MICG5N95,Business,17909010.66,2021-03-27,BR-00182
CUR-9081526,J7QM9YENHA,Current,45742524.6,2019-04-22,BR-00021
BUS-4390058,SDBM2HCX5R,Business,17258302.33,2020-04-23,BR-00070
SAV-1181658,JA2HT7X3O1,Savings,14979446.0,2019-09-29,BR-00134
SAV-2474981,Z5NTECTYHA,Savings,44557543.59,2019-03-10,BR-00050
CUR-4559427,GDGTICY6E5,Current,89123729.45,2021-05-01,BR-00070
CUR-2855644,GRL0JQOT3A,Current,964112.68,2020-01-28,BR-00194
CUR-3194602,C70GSWO143,Current,15754968.91,2022-07-22,BR-00007
CUR-9248094,EVVISNV0VT,Current,56205697.77,2022-05-23,BR-00125
BUS-2404238,O80LKV9UM8,Business,35999533.36,2019-02-13,BR-00150
SAV-2115517,XI89GG8YN3,Savings,45986849.02,2020-03-13,BR-00194
SAV-5882252,4FOJWYFWGI,Savings,3894588.37,2020-05-07,BR-00032
BUS-3712970,UDBXXHCUVH,Business,17884532.05,2022-08-10,BR-00057
BUS-2515870,TRYJRIPJ0B,Business,94789433.96,2019-05-03,BR-00176
SAV-4398244,DYW516LHGT,Savings,46423052.11,2022-06-11,BR-00174
CUR-7564827,RJAKA92PK0,Current,9415864.64,2022-09-11,BR-00187
CUR-5521705,AW8KXJNGRE,Current,28498401.94,2020-12-04,BR-00190
CUR-4470039,SO7O519G0I,Current,47626423.28,2021-05-20,BR-00156
SAV-5870394,JR3R3031B7,Savings,63568826.93,2020-06-19,BR-00126
BUS-8866333,LDSEL8SIOM,Business,13543780.53,2022-07-19,BR-00067
CUR-6872873,KHMWQBGYRU,Current,18786175.24,2019-05-23,BR-00012
BUS-2873964,IUDVY1O3FA,Business,12844338.94,2021-04-22,BR-00015
CUR-6138172,84INUCO6HY,Current,48131292.25,2019-04-16,BR-00108
CUR-8297098,WZ292FOU9O,Current,70399517.1,2021-10-15,BR-00066
SAV-2584631,CUA1IPO5JC,Savings,93973651.35,2020-05-25,BR-00058
SAV-3016537,2I8TYD7R0I,Savings,55019161.47,2021-06-01,BR-00110
CUR-7141046,R78G47IS5K,Current,24509854.96,2020-11-05,BR-00124
CUR-1720988,4YS69WQ50I,Current,70209342.2,2021-10-05,BR-00031
CUR-9747705,6U6H0M0KA2,Current,71633406.86,2020-08-24,BR-00047
CUR-4569984,AWE37OBW73,Current,86997760.12,2020-01-02,BR-00019
BUS-8389788,LXLPA69B0X,Business,74504400.0,2022-12-10,BR-00016
SAV-3884140,GSYP9WB6AO,Savings,67163063.97,2019-10-30,BR-00017
CUR-1934297,M8EP65LI7B,Current,48879465.68,2021-09-06,BR-00109
CUR-3747846,Q4AERDZBUY,Current,26575255.52,2022-09-26,BR-00109
BUS-9013078,2SK0N4LGVB,Business,13209221.91,2022-07-26,BR-00148
CUR-1942875,RB3XRWJGQ2,Current,24015515.43,2022-11-06,BR-00136
BUS-7866796,BJK8L3AEB6,Business,66773560.22,2022-11-05,BR-00147
SAV-9121183,4WFK5XLI4J,Savings,2070610.19,2022-10-10,BR-00103
SAV-7677212,QHX7IZZ2QA,Savings,39143652.72,2019-09-19,BR-00160
BUS-3904591,5FFM6S4GZL,Business,72324419.73,2022-12-24,BR-00152
CUR-8104011,7I5ZAQ46WY,Current,52849130.84,2019-07-17,BR-00055
SAV-8578593,AX8LFN77ZP,Savings,49194306.68,2020-04-17,BR-00057
SAV-9780853,A2B2EIPAB1,Savings,11641692.6,2022-01-29,BR-00008
SAV-5829197,0IHB4VAE85,Savings,1119042.8,2022-11-12,BR-00060
BUS-5886348,05N0LP1DTE,Business,78460581.78,2019-09-14,BR-00142
SAV-7438137,DV8K0ESMA6,Savings,12014236.49,2019-06-19,BR-00024
CUR-8398657,VY37E9UTQ0,Current,84380238.76,2022-08-31,BR-00196
CUR-1100115,40N5550OYS,Current,60144180.11,2021-01-31,BR-00119
SAV-1449658,VSYP9JPN3D,Savings,30917676.88,2022-09-19,BR-00119
SAV-2413583,N5LXGEIE4Q,Savings,21506453.86,2022-06-15,BR-00027
BUS-3656509,7D6SZNYEBC,Business,8699836.98,2019-01-08,BR-00161
SAV-4393020,C693OJY0JS,Savings,1831530.87,2021-10-25,BR-00151
BUS-1696191,E3RGOGRL3Q,Business,56317703.47,2020-04-13,BR-00066
CUR-7127803,J95YCC5TFK,Current,20525680.78,2019-02-25,BR-00120
CUR-3227623,DCE4JKT4CL,Current,2686459.56,2020-07-01,BR-00104
BUS-3751412,EBEKGMJ1UP,Business,38937061.3,2019-01-12,BR-00153
SAV-2010872,P36N3I8YQ0,Savings,49009400.58,2020-05-28,BR-00122
SAV-5634993,DJ3EHKYSIR,Savings,17877858.52,2022-01-22,BR-00166
CUR-3768889,CJDY0OB40E,Current,43403909.72,2021-06-12,BR-00111
CUR-8775689,BOTCOP8WXO,Current,91514998.78,2022-09-19,BR-00159
SAV-5511385,BFST809Z43,Savings,50902735.69,2019-05-04,BR-00066
SAV-4115393,QAVMKGN5TG,Savings,84947527.15,2019-04-27,BR-00007
BUS-6058931,NGYH5GFZ2W,Business,99807740.43,2022-08-03,BR-00179
SAV-3213890,C7MZ75MRG0,Savings,19771317.91,2020-11-26,BR-00105
CUR-9119817,SX94FE4DVQ,Current,15464391.97,2019-01-28,BR-00070
SAV-9377202,NZRZUWT2JD,Savings,83023732.34,2021-11-17,BR-00023
SAV-8052654,PGSDRG206X,Savings,2775573.31,2019-09-15,BR-00149
CUR-3022368,10EXWKWE52,Current,72666910.68,2020-04-18,BR-00091
CUR-8266772,N28SWNWNVG,Current,90973573.82,2021-09-24,BR-00185
BUS-8920320,E5J6KOEQDD,Business,55174348.47,2021-06-24,BR-00111
BUS-6673356,D9ELENBSFF,Business,62476120.38,2020-08-10,BR-00172
SAV-1919070,1RXIPZMXZ7,Savings,75322425.12,2019-02-27,BR-00096
BUS-8508148,GHI1M078G9,Business,59413895.06,2020-05-12,BR-00124
CUR-9396563,NZRZUWT2JD,Current,85190654.33,2022-06-11,BR-00111
SAV-8558064,LFLIQO2VV5,Savings,53207083.64,2021-09-15,BR-00197
BUS-2235321,FS1GMFHGVD,Business,84679962.07,2022-05-01,BR-00176
BUS-5243151,LGEP6VWXK8,Business,6590740.35,2021-06-16,BR-00197
CUR-7562661,YQQ5LDDML1,Current,52017271.81,2019-07-21,BR-00044
CUR-8766491,Y4OP0LL2SG,Current,99494963.63,2020-09-20,BR-00022
SAV-3855213,FGO9IACMMU,Savings,28296029.9,2021-12-27,BR-00070
CUR-2874946,DCGYBFFYFV,Current,79010143.33,2022-09-23,BR-00089
CUR-1729396,MRGI12NJVN,Current,29363883.12,2019-01-13,BR-00124
CUR-1283561,JBAKAQPMX5,Current,99622622.37,2021-08-06,BR-00185
SAV-2512653,WOT5TC8J5V,Savings,11402669.12,2022-09-09,BR-00028
SAV-8123388,KI2GEO2XDT,Savings,21003102.57,2022-04-17,BR-00015
CUR-4934459,EJLRYYLRDT,Current,62131426.91,2021-05-28,BR-00152
CUR-1321302,0JQ3JFLWMD,Current,74874346.8,2019-03-19,BR-00103
SAV-6256438,APAFBIEV1R,Savings,85889113.6,2020-10-18,BR-00105
CUR-7852173,5KLELU0Q2G,Current,70173107.22,2022-05-10,BR-00167
BUS-7326534,F8UQENH1M4,Business,34876888.5,2019-12-13,BR-00053
SAV-4468222,G5TSXSYIS3,Savings,25215682.37,2020-01-23,BR-00031
CUR-3236190,Y8ZYN2TB7P,Current,84518507.14,2021-09-05,BR-00085
BUS-1525494,TM0JOJDYG2,Business,73201943.22,2019-10-17,BR-00112
BUS-3599679,82VKP6EWCP,Business,18336143.87,2019-11-15,BR-00084
BUS-9998751,YAPCCD5HZS,Business,30106092.06,2022-09-09,BR-00014
SAV-5169401,WOIU5TGTDD,Savings,87380006.67,2019-07-20,BR-00139
CUR-9371879,NGL0KJZ4DP,Current,263259.28,2022-06-13,BR-00175
BUS-2698149,6KVS508R9W,Business,3066022.18,2022-09-21,BR-00139
SAV-2606661,FUCUUBCCMS,Savings,41543588.72,2022-12-22,BR-00199
BUS-1482053,KXGA8SKWE8,Business,69451839.98,2019-12-08,BR-00012
CUR-4348930,X8O3CZI8UW,Current,94322888.05,2019-10-22,BR-00002
SAV-3191781,HB9P5DS2U3,Savings,47567884.46,2021-10-07,BR-00145
BUS-8053021,PWZFKL15U6,Business,88094174.98,2021-07-28,BR-00082
SAV-6933537,OWP6K5REZD,Savings,90615195.93,2019-08-05,BR-00095
CUR-2142319,2VW16G1MYG,Current,82469587.19,2019-10-14,BR-00118
BUS-3728021,FH1S2NJ5YE,Business,25834056.94,2020-06-05,BR-00111
CUR-4156209,DMZEV66S9N,Current,88976590.79,2019-05-03,BR-00116
CUR-4043808,54LVCHKZEK,Current,29936570.95,2021-02-13,BR-00074
CUR-8838449,0LE6BQW659,Current,45174699.71,2022-02-01,BR-00132
BUS-5534648,GT2J0BPSLG,Business,86623688.71,2021-07-25,BR-00179
SAV-7724180,Y5H9U1YVD6,Savings,17759404.74,2021-07-23,BR-00079
CUR-4344958,TZ4SGKO09Q,Current,52669269.46,2022-09-15,BR-00075
BUS-7326719,MJW4ZLPSB6,Business,75114151.53,2021-01-15,BR-00145
SAV-9040740,GL2TVWJH0B,Savings,54410391.01,2020-11-04,BR-00011
BUS-1542827,HY4Y0LFH3L,Business,96920473.42,2022-01-01,BR-00108
BUS-1368730,BKMTXYVB36,Business,47519659.42,2020-09-13,BR-00190
CUR-8208317,K6NPX694UM,Current,23826826.3,2022-01-15,BR-00011
CUR-5011151,UO7A7O1SQK,Current,69864280.37,2019-04-28,BR-00045
SAV-6550374,OE4CHLSNRJ,Savings,50510932.71,2022-08-15,BR-00172
BUS-8421136,VQ8KUN0350,Business,32738033.01,2020-12-29,BR-00149
CUR-9674109,DSG3W571QE,Current,67523983.32,2021-02-07,BR-00028
CUR-9852024,BP0G66K6F6,Current,14922179.13,2022-07-13,BR-00006
CUR-8529961,HW3N8XXU35,Current,36519696.7,2020-09-15,BR-00161
BUS-7322827,UQD8GKP9G4,Business,62482443.34,2022-05-26,BR-00069
SAV-4630107,NYREFDM4LY,Savings,60515586.07,2021-06-20,BR-00049
BUS-7744072,OJB3NTIQBF,Business,21335288.91,2019-04-05,BR-00046
CUR-7104125,MFGZGJ4UC7,Current,49278449.07,2022-09-01,BR-00042
CUR-2020815,F8F529BJV3,Current,68791870.63,2021-08-04,BR-00169
SAV-8563937,SX94FE4DVQ,Savings,69537944.22,2019-04-21,BR-00073
BUS-7545802,TWCZZQ3RI1,Business,51042456.57,2022-11-24,BR-00119
BUS-6436004,J7H5VJX9A9,Business,1133393.85,2022-04-18,BR-00147
CUR-7272974,HWFOB4YTSO,Current,71543558.56,2019-05-30,BR-00071
SAV-5380207,SSM4YQX8WN,Savings,10963280.88,2021-02-11,BR-00095
CUR-1263458,C619SVMTKP,Current,5046500.6,2019-07-05,BR-00151
CUR-2766569,KV9JGAB98H,Current,50421687.44,2021-03-10,BR-00156
SAV-9764485,YY4KQ7WKJ6,Savings,1222772.99,2021-08-24,BR-00023
SAV-4616012,ONRKP2W8T7,Savings,60583617.51,2019-01-16,BR-00194
CUR-1997064,S9UCQV7Y42,Current,47826210.68,2020-05-16,BR-00124
SAV-9090050,R4I1PBL5Z3,Savings,97301085.53,2019-09-16,BR-00034
BUS-2396060,4TRUEXG4ME,Business,23268613.56,2020-02-19,BR-00026
CUR-8790361,4OHK8VL31F,Current,18898876.36,2020-04-16,BR-00195
BUS-7766642,1OKG9AZNME,Business,91974368.88,2021-01-29,BR-00164
CUR-6140216,B18GW4GONR,Current,97514611.02,2021-03-21,BR-00007
SAV-6473116,A4P02XG1F3,Savings,96319607.98,2020-02-10,BR-00022
CUR-7404003,VBJE5IGODT,Current,16383069.4,2021-11-28,BR-00129
BUS-5746739,WXW2MOPGF9,Business,80674880.12,2021-12-08,BR-00158
SAV-4414072,53S7K87IPW,Savings,95110003.23,2022-06-05,BR-00013
BUS-1433133,7GDVQELUXG,Business,82992343.74,2021-09-11,BR-00173
BUS-9085458,JXZSSEBU9S,Business,41812226.03,2021-01-15,BR-00066
SAV-4099877,U6BRUWA4NG,Savings,5048980.75,2019-07-13,BR-00118
CUR-9715750,CNC0FJ7KVQ,Current,14853614.13,2019-07-15,BR-00087
SAV-2101746,52FUKFV2OR,Savings,15472633.95,2022-04-28,BR-00145
CUR-7120359,526ZTHW2O1,Current,86404261.28,2019-12-10,BR-00186
BUS-3158614,AT5HUESAC9,Business,90487300.86,2021-10-07,BR-00200
CUR-2346749,H0JVX91RA7,Current,82901530.01,2021-02-14,BR-00002
CUR-6480328,KZADSZBRJV,Current,37923463.18,2020-10-07,BR-00032
BUS-2598204,HIX4Z0ZTH8,Business,31781592.22,2020-12-04,BR-00165
BUS-4833324,8Z48P6I6B1,Business,90256038.29,2019-08-22,BR-00025
CUR-1520593,GKL6ICM0HP,Current,73860811.66,2020-06-20,BR-00017
CUR-4734405,PF5WHLPD6J,Current,67852531.71,2020-08-22,BR-00154
BUS-4896475,I0OOY8PHK3,Business,23850750.68,2019-04-21,BR-00169
BUS-5696736,W7YES0G9V9,Business,39710589.1,2019-05-13,BR-00013
SAV-8810298,LDSEL8SIOM,Savings,35850720.84,2021-05-15,BR-00045
CUR-2505714,RH3NG44XSC,Current,77921583.46,2020-01-24,BR-00080
SAV-1620857,0W30BK3P32,Savings,58363649.53,2020-11-27,BR-00015
BUS-7308746,GQFZ5VLROU,Business,68112404.79,2022-05-14,BR-00132
SAV-8191257,CMAT4J5855,Savings,71104782.43,2022-02-27,BR-00191
CUR-9085068,5QA6OUGCC5,Current,50447758.23,2020-07-14,BR-00074
CUR-1353990,F96RQWK6JQ,Current,22536954.18,2021-03-09,BR-00113
BUS-4237082,30MO5SZOFO,Business,75211735.55,2022-07-22,BR-00144
CUR-5426288,HFH1BVLVX5,Current,67694655.96,2020-11-17,BR-00124
SAV-7628123,3BXXP4QA7L,Savings,87749742.58,2019-05-20,BR-00126
SAV-4475188,VMQE9M5CAC,Savings,63508562.81,2020-02-18,BR-00019
SAV-2828236,LC6AGO0VKF,Savings,4433193.96,2020-02-26,BR-00048
CUR-8808969,CF8RTCHGTE,Current,31376229.78,2020-05-07,BR-00041
CUR-7542123,SJSKXBX23D,Current,63047595.2,2020-10-13,BR-00149
SAV-2394153,46KD4HAK3C,Savings,15682531.24,2021-09-03,BR-00183
SAV-5466426,526ZTHW2O1,Savings,5176641.22,2022-03-08,BR-00044
SAV-9918425,M9VLDB6NS5,Savings,98757996.46,2020-10-31,BR-00060
SAV-6446035,P2G8VF49A5,Savings,12594461.7,2019-12-26,BR-00173
BUS-7349583,2N5LDIUB95,Business,73531692.72,2022-11-27,BR-00080
SAV-8378302,P3CSMHSZTP,Savings,629706.73,2021-07-20,BR-00020
CUR-8331960,I06Z56UKJ1,Current,58239070.2,2022-03-19,BR-00006
CUR-7713298,SSM4YQX8WN,Current,56331354.17,2019-03-17,BR-00074
BUS-1512782,TNAJXLLNQ7,Business,49185684.75,2022-09-17,BR-00030
SAV-4601737,6KC95UTAP8,Savings,18393609.56,2022-10-04,BR-00191
SAV-3838261,F04K0Q99TC,Savings,56780973.53,2021-11-30,BR-00171
SAV-8423238,8WYQI26VAT,Savings,68409421.4,2022-01-07,BR-00088
BUS-9887613,CQSKZYJBGB,Business,96907174.21,2022-06-11,BR-00098
BUS-2827580,EK40THCE0C,Business,83053928.15,2020-06-25,BR-00142
BUS-6091672,HGZLQ62J3A,Business,48893934.05,2020-02-23,BR-00032
SAV-3672907,BVT8C2UQ22,Savings,25686562.04,2021-11-15,BR-00062
SAV-2670120,CU2A149B2Y,Savings,23787611.55,2021-04-25,BR-00197
BUS-9220954,MEA4BI3NHR,Business,62130748.95,2022-02-18,BR-00063
BUS-4852682,P1JNYS2KS7,Business,76874100.05,2019-05-23,BR-00194
CUR-7321079,V2VQC3019Q,Current,17625932.68,2022-01-24,BR-00150
BUS-5108511,2VL8LXSLCJ,Business,64197243.81,2021-03-11,BR-00106
BUS-1250817,QC1TYFPI50,Business,23425176.66,2019-02-19,BR-00152
BUS-1712529,LX84W4JDA3,Business,42067767.14,2020-11-04,BR-00020
CUR-4449605,WYCH4DWYWM,Current,1657764.1,2019-07-11,BR-00180
CUR-3003248,Z0I2J4EZBS,Current,92467427.5,2020-07-29,BR-00180
BUS-3483045,90MDALIA1E,Business,65419346.04,2020-07-18,BR-00190
CUR-4750257,PFPF42MQHK,Current,63184150.44,2019-01-19,BR-00081
BUS-5958354,H4IHJDXGYC,Business,63852682.36,2019-09-15,BR-00060
SAV-6346153,JO2QH36DJO,Savings,82839232.13,2022-01-21,BR-00058
CUR-3276422,9X5ZBI4598,Current,60059765.71,2019-05-23,BR-00096
SAV-5771996,XC66YXK79W,Savings,16962592.66,2021-08-26,BR-00163
BUS-2286855,UY389GNUAR,Business,15837994.99,2022-09-09,BR-00174
SAV-7862908,CYP2OTWGJZ,Savings,88481044.86,2020-12-29,BR-00016
CUR-5209357,A7V05H5OO3,Current,17963577.06,2022-05-08,BR-00099
BUS-6425539,U8W55INFH3,Business,84641083.08,2020-02-05,BR-00162
CUR-7354697,FUPGLIZQ8D,Current,5683453.2,2022-04-25,BR-00158
BUS-5679483,1X2AO1OCVF,Business,46366305.67,2019-01-25,BR-00050
BUS-3567045,2FE7XSS98K,Business,74231910.2,2020-01-02,BR-00056
BUS-2821332,ZUWMX0L33Z,Business,62556103.03,2022-12-09,BR-00045
SAV-8639043,9H5ZYPEJU1,Savings,2566971.3,2021-06-03,BR-00113
SAV-5075010,O0JTJF8RJ4,Savings,94452016.38,2021-04-23,BR-00133
SAV-1296399,S9BF30CY5H,Savings,37865860.11,2020-04-23,BR-00086
SAV-2593391,XAWMKIBQDK,Savings,56932322.46,2020-04-30,BR-00126
SAV-3687280,O320O5ULOS,Savings,77963385.98,2019-12-16,BR-00178
BUS-3500792,AB1C7EN2RR,Business,56373083.91,2019-04-25,BR-00136
SAV-3062668,SYIS1WL1CR,Savings,94308662.47,2022-05-19,BR-00006
CUR-6045405,U4L01Z1V56,Current,88392322.72,2020-02-05,BR-00150
SAV-6777063,7HN12NBCQG,Savings,45653518.8,2022-12-18,BR-00146
BUS-5133854,C23P9D8IIY,Business,64941124.25,2019-03-17,BR-00188
SAV-9715853,UHFPN8ZQKQ,Savings,47049894.12,2019-08-09,BR-00087
CUR-4825320,R7V2SJEM3H,Current,37490844.3,2021-11-03,BR-00165
SAV-3817979,9LL7OGWYGT,Savings,-20034542.25,2022-01-24,BR-00076
CUR-6171546,T09KEB6NAK,Current,40663002.54,2021-05-31,BR-00178
BUS-5988107,OL6Z947JAA,Business,50443277.51,2022-07-18,BR-00063
CUR-9193971,6KHW38OYMA,Current,79292878.98,2021-02-14,BR-00195
SAV-1188592,1ZMVN7P5U3,Savings,76770309.07,2022-10-29,BR-00101
SAV-8938777,K2C1AMJB32,Savings,17388038.65,2019-12-29,BR-00091
CUR-5545203,69KWQSW770,Current,59494319.11,2021-03-14,BR-00004
CUR-2933268,SPL6XI6HWS,Current,2078317.13,2021-01-10,BR-00057
SAV-5435027,3IU2K3M52C,Savings,45112493.74,2020-07-05,BR-00006
CUR-4289266,TSFQ0I12Y3,Current,55553172.73,2019-07-16,BR-00116
BUS-1490624,PDG4IFDYKJ,Business,84695744.46,2021-04-23,BR-00086
BUS-7589333,D7YFBDJAP2,Business,19953462.88,2022-06-24,BR-00128
SAV-4525571,F2DLJ26VS3,Savings,89745813.2,2022-11-24,BR-00026
CUR-7291484,GZRSMFJPKE,Current,83007273.91,2019-10-14,BR-00186
CUR-3285019,SMS5VKBUI1,Current,65718900.25,2020-05-31,BR-00119
SAV-9340235,PWMG15KNB3,Savings,79489717.33,2022-06-24,BR-00168
CUR-3051381,WOQA9QETXA,Current,69338844.1,2021-10-29,BR-00124
BUS-2078753,UK0DJ04P9U,Business,55535008.77,2020-01-01,BR-00103
CUR-8757167,SIECV9KZTV,Current,65868213.94,2020-07-05,BR-00055
SAV-6156903,AC57QC2M8B,Savings,68330763.63,2021-11-07,BR-00089
SAV-5171906,1QM7YZMPAO,Savings,7773954.88,2020-06-10,BR-00126
BUS-6775296,G7AP3TNC76,Business,18146400.68,2020-12-22,BR-00176
BUS-6295223,9VQBYXD6LU,Business,87301581.9,2021-09-03,BR-00102
CUR-5242334,YLKCWCHUUN,Current,39531509.4,2020-10-20,BR-00054
CUR-2110799,AC4N68YFYB,Current,70024757.18,2019-10-13,BR-00120
CUR-3930674,9Y4MHY4WDH,Current,6371050.6,2021-09-19,BR-00045
SAV-8237993,E83I7GRH8N,Savings,29777518.27,2021-02-27,BR-00123
SAV-1601349,B5NFHA030O,Savings,93281933.45,2019-11-18,BR-00062
SAV-5616459,1EYNO1NJRN,Savings,96625844.28,2019-08-15,BR-00196
BUS-8449743,H84OYZ2YFW,Business,61003011.25,2019-02-18,BR-00024
SAV-1391329,ODVQDD0CKM,Savings,17762721.43,2019-07-28,BR-00057
CUR-4790103,I5LDKH9529,Current,86111140.0,2022-11-12,BR-00037
CUR-2805360,UJ4FPRN4QY,Current,10910905.75,2019-04-27,BR-00100
CUR-9341662,79F1WAQZX5,Current,51544917.05,2020-08-05,BR-00045
SAV-2723629,6VXL29QFCI,Savings,30025314.0,2020-10-12,BR-00036
CUR-6394515,0TUGW5FB7A,Current,18524050.25,2022-09-07,BR-00055
CUR-6379596,JTOSIZ7RAD,Current,69827621.62,2021-10-26,BR-00036
SAV-2116252,R0WXHPSG77,Savings,360600.44,2021-03-03,BR-00145
CUR-2838510,AEF9PT35QT,Current,54605506.36,2021-11-20,BR-00164
CUR-4917812,TFXD8385QX,Current,2492091.32,2021-07-11,BR-00062
BUS-7493808,EEI3MA3XWS,Business,31051521.84,2022-07-25,BR-00043
CUR-2880323,4G6XH0ZNCJ,Current,67673388.46,2021-01-22,BR-00157
BUS-5968723,CY7TTYXREZ,Business,41164348.3,2022-07-12,BR-00130
SAV-1305055,CUKSJB58I3,Savings,65887090.16,2022-01-15,BR-00078
SAV-7813432,3IU2K3M52C,Savings,4184978.43,2022-11-27,BR-00064
SAV-1185714,AA72Z9VJPJ,Savings,92749489.95,2019-04-25,BR-00048
SAV-3388824,0SG0WD7O7Y,Savings,23877927.16,2021-07-19,BR-00032
BUS-4703183,DKFOCTV3GU,Business,89908622.08,2020-11-06,BR-00098
SAV-8897897,W7I60LZQ1D,Savings,80804330.74,2021-10-08,BR-00122
SAV-2652386,YA45DLB1N5,Savings,71011330.45,2022-01-29,BR-00099
CUR-5733284,NCJYMLCE1M,Current,25244026.75,2021-07-24,BR-00081
CUR-2033018,J7WC66ON5H,Current,97020503.01,2022-07-07,BR-00046
